0.408163 	 0.631579 	 0.650824 	
0.408163 	 0.684211 	 0.711821 	
0.408163 	 0.736842 	 0.773410 	
0.408163 	 0.789474 	 0.835217 	
0.408163 	 0.842105 	 0.895320 	
0.408163 	 0.894737 	 0.948596 	
0.408163 	 0.947368 	 0.986366 	
0.408163 	 1.000000 	 1.000000 	
0.510204 	 0.000000 	 0.000000 	
0.510204 	 0.052632 	 0.012496 	
0.510204 	 0.105263 	 0.047369 	
0.510204 	 0.157895 	 0.098236 	
0.510204 	 0.210526 	 0.157651 	
0.510204 	 0.263158 	 0.220144 	
0.510204 	 0.315789 	 0.283046 	
0.510204 	 0.368421 	 0.345526 	
0.510204 	 0.421053 	 0.407524 	
0.510204 	 0.473684 	 0.469211 	
0.510204 	 0.526316 	 0.530793 	
0.510204 	 0.578947 	 0.592479 	
0.510204 	 0.631579 	 0.654477 	
0.510204 	 0.684211 	 0.716957 	
0.510204 	 0.736842 	 0.779859 	
0.510204 	 0.789474 	 0.842351 	
0.510204 	 0.842105 	 0.901765 	
0.510204 	 0.894737 	 0.952632 	
0.510204 	 0.947368 	 0.987504 	
0.510204 	 1.000000 	 1.000000 	
0.612245 	 0.000000 	 0.000000 	
0.612245 	 0.052632 	 0.011717 	
0.612245 	 0.105263 	 0.044524 	
0.612245 	 0.157895 	 0.093297 	
0.612245 	 0.210526 	 0.151723 	
0.612245 	 0.263158 	 0.214449 	
0.612245 	 0.315789 	 0.278332 	
0.612245 	 0.368421 	 0.342097 	
0.612245 	 0.421053 	 0.405464 	
0.612245 	 0.473684 	 0.468525 	
0.612245 	 0.526316 	 0.531480 	
0.612245 	 0.578947 	 0.594541 	
0.612245 	 0.631579 	 0.657907 	
0.612245 	 0.684211 	 0.721672 	
0.612245 	 0.736842 	 0.785555 	
0.612245 	 0.789474 	 0.848280 	
0.612245 	 0.842105 	 0.906706 	
0.612245 	 0.894737 	 0.955477 	
0.612245 	 0.947368 	 0.988284 	
0.612245 	 1.000000 	 1.000000 	
0.714286 	 0.000000 	 0.000000 	
0.714286 	 0.052632 	 0.011152 	
0.714286 	 0.105263 	 0.042443 	
0.714286 	 0.157895 	 0.089493 	
0.714286 	 0.210526 	 0.146874 	
0.714286 	 0.263158 	 0.209544 	
0.714286 	 0.315789 	 0.274122 	
0.714286 	 0.368421 	 0.338968 	
0.714286 	 0.421053 	 0.403561 	
0.714286 	 0.473684 	 0.467889 	
0.714286 	 0.526316 	 0.532117 	
0.714286 	 0.578947 	 0.596446 	
0.714286 	 0.631579 	 0.661038 	
0.714286 	 0.684211 	 0.725884 	
0.714286 	 0.736842 	 0.790461 	
0.714286 	 0.789474 	 0.853130 	
0.714286 	 0.842105 	 0.910510 	
0.714286 	 0.894737 	 0.957559 	
0.714286 	 0.947368 	 0.988848 	
0.714286 	 1.000000 	 1.000000 	
0.816327 	 0.000000 	 0.000000 	
0.816327 	 0.052632 	 0.010728 	
0.816327 	 0.105263 	 0.040869 	
0.816327 	 0.157895 	 0.086521 	
0.816327 	 0.210526 	 0.142911 	
0.816327 	 0.263158 	 0.205360 	
0.816327 	 0.315789 	 0.270409 	
0.816327 	 0.368421 	 0.336148 	
0.816327 	 0.421053 	 0.401826 	
0.816327 	 0.473684 	 0.467307 	
0.816327 	 0.526316 	 0.532702 	
0.816327 	 0.578947 	 0.598183 	
0.816327 	 0.631579 	 0.663860 	
0.816327 	 0.684211 	 0.729599 	
0.816327 	 0.736842 	 0.794648 	
0.816327 	 0.789474 	 0.857095 	
0.816327 	 0.842105 	 0.913484 	
0.816327 	 0.894737 	 0.959134 	
0.816327 	 0.947368 	 0.989272 	
0.816327 	 1.000000 	 1.000000 	
0.918367 	 0.000000 	 0.000000 	
0.918367 	 0.052632 	 0.010399 	
0.918367 	 0.105263 	 0.039640 	
0.918367 	 0.157895 	 0.084151 	
0.918367 	 0.210526 	 0.139647 	
0.918367 	 0.263158 	 0.201792 	
0.918367 	 0.315789 	 0.267149 	
0.918367 	 0.368421 	 0.333620 	
0.918367 	 0.421053 	 0.400252 	
0.918367 	 0.473684 	 0.466776 	
0.918367 	 0.526316 	 0.533237 	
0.918367 	 0.578947 	 0.599761 	
0.918367 	 0.631579 	 0.666392 	
0.918367 	 0.684211 	 0.732863 	
0.918367 	 0.736842 	 0.798218 	
0.918367 	 0.789474 	 0.860361 	
0.918367 	 0.842105 	 0.915854 	
0.918367 	 0.894737 	 0.960364 	
0.918367 	 0.947368 	 0.989602 	
0.918367 	 1.000000 	 1.000000 	
1.020408 	 0.000000 	 0.000000 	
1.020408 	 0.052632 	 0.010135 	
1.020408 	 0.105263 	 0.038653 	
1.020408 	 0.157895 	 0.082224 	
1.020408 	 0.210526 	 0.136929 	
1.020408 	 0.263158 	 0.198736 	
1.020408 	 0.315789 	 0.264283 	
1.020408 	 0.368421 	 0.331354 	
1.020408 	 0.421053 	 0.398823 	
1.020408 	 0.473684 	 0.466291 	
1.020408 	 0.526316 	 0.533725 	
1.020408 	 0.578947 	 0.601193 	
1.020408 	 0.631579 	 0.668662 	
1.020408 	 0.684211 	 0.735732 	
1.020408 	 0.736842 	 0.801277 	
1.020408 	 0.789474 	 0.863082 	
1.020408 	 0.842105 	 0.917783 	
1.020408 	 0.894737 	 0.961351 	
1.020408 	 0.947368 	 0.989866 	
1.020408 	 1.000000 	 1.000000 	
1.122449 	 0.000000 	 0.000000 	
1.122449 	 0.052632 	 0.009918 	
1.122449 	 0.105263 	 0.037841 	
1.122449 	 0.157895 	 0.080625 	
1.122449 	 0.210526 	 0.134634 	
1.122449 	 0.263158 	 0.196099 	
1.122449 	 0.315789 	 0.261756 	
1.122449 	 0.368421 	 0.329319 	
1.122449 	 0.421053 	 0.397524 	
1.122449 	 0.473684 	 0.465849 	
1.122449 	 0.526316 	 0.534173 	
1.122449 	 0.578947 	 0.602497 	
1.122449 	 0.631579 	 0.670701 	
1.122449 	 0.684211 	 0.738264 	
1.122449 	 0.736842 	 0.803918 	
1.122449 	 0.789474 	 0.865380 	
1.122449 	 0.842105 	 0.919385 	
1.122449 	 0.894737 	 0.962164 	
1.122449 	 0.947368 	 0.990084 	
1.122449 	 1.000000 	 1.000000 	
1.224490 	 0.000000 	 0.000000 	
1.224490 	 0.052632 	 0.009734 	
1.224490 	 0.105263 	 0.037158 	
1.224490 	 0.157895 	 0.079274 	
1.224490 	 0.210526 	 0.132672 	
1.224490 	 0.263158 	 0.193804 	
1.224490 	 0.315789 	 0.259515 	
1.224490 	 0.368421 	 0.327487 	
1.224490 	 0.421053 	 0.396342 	
1.224490 	 0.473684 	 0.465444 	
1.224490 	 0.526316 	 0.534584 	
1.224490 	 0.578947 	 0.603686 	
1.224490 	 0.631579 	 0.672540 	
1.224490 	 0.684211 	 0.740510 	
1.224490 	 0.736842 	 0.806218 	
1.224490 	 0.789474 	 0.867346 	
1.224490 	 0.842105 	 0.920738 	
1.224490 	 0.894737 	 0.962848 	
1.224490 	 0.947368 	 0.990268 	
1.224490 	 1.000000 	 1.000000 	
1.326531 	 0.000000 	 0.000000 	
1.326531 	 0.052632 	 0.009577 	
1.326531 	 0.105263 	 0.036574 	
1.326531 	 0.157895 	 0.078115 	
1.326531 	 0.210526 	 0.130974 	
1.326531 	 0.263158 	 0.191791 	
1.326531 	 0.315789 	 0.257519 	
1.326531 	 0.368421 	 0.325831 	
1.326531 	 0.421053 	 0.395263 	
1.326531 	 0.473684 	 0.465074 	
1.326531 	 0.526316 	 0.534963 	
1.326531 	 0.578947 	 0.604773 	
1.326531 	 0.631579 	 0.674204 	
1.326531 	 0.684211 	 0.742513 	
1.326531 	 0.736842 	 0.808237 	
1.326531 	 0.789474 	 0.869049 	
1.326531 	 0.842105 	 0.921901 	
1.326531 	 0.894737 	 0.963434 	
1.326531 	 0.947368 	 0.990426 	
1.326531 	 1.000000 	 1.000000 	
1.428571 	 0.000000 	 0.000000 	
1.428571 	 0.052632 	 0.009439 	
1.428571 	 0.105263 	 0.036066 	
1.428571 	 0.157895 	 0.077107 	
1.428571 	 0.210526 	 0.129488 	
1.428571 	 0.263158 	 0.190011 	
1.428571 	 0.315789 	 0.255732 	
1.428571 	 0.368421 	 0.324331 	
1.428571 	 0.421053 	 0.394277 	
1.428571 	 0.473684 	 0.464734 	
1.428571 	 0.526316 	 0.535312 	
1.428571 	 0.578947 	 0.605769 	
1.428571 	 0.631579 	 0.675713 	
1.428571 	 0.684211 	 0.744309 	
1.428571 	 0.736842 	 0.810025 	
1.428571 	 0.789474 	 0.870541 	
1.428571 	 0.842105 	 0.922913 	
1.428571 	 0.894737 	 0.963944 	
1.428571 	 0.947368 	 0.990563 	
1.428571 	 1.000000 	 1.000000 	
1.530612 	 0.000000 	 0.000000 	
1.530612 	 0.052632 	 0.009318 	
1.530612 	 0.105263 	 0.035621 	
1.530612 	 0.157895 	 0.076221 	
1.530612 	 0.210526 	 0.128176 	
1.530612 	 0.263158 	 0.188427 	
1.530612 	 0.315789 	 0.254125 	
1.530612 	 0.368421 	 0.322968 	
1.530612 	 0.421053 	 0.393374 	
1.530612 	 0.473684 	 0.464423 	
1.530612 	 0.526316 	 0.535636 	
1.530612 	 0.578947 	 0.606684 	
1.530612 	 0.631579 	 0.677088 	
1.530612 	 0.684211 	 0.745927 	
1.530612 	 0.736842 	 0.811618 	
1.530612 	 0.789474 	 0.871860 	
1.530612 	 0.842105 	 0.923803 	
1.530612 	 0.894737 	 0.964392 	
1.530612 	 0.947368 	 0.990685 	
1.530612 	 1.000000 	 1.000000 	
1.632653 	 0.000000 	 0.000000 	
1.632653 	 0.052632 	 0.009211 	
1.632653 	 0.105263 	 0.035225 	
1.632653 	 0.157895 	 0.075436 	
1.632653 	 0.210526 	 0.127009 	
1.632653 	 0.263158 	 0.187009 	
1.632653 	 0.315789 	 0.252675 	
1.632653 	 0.368421 	 0.321728 	
1.632653 	 0.421053 	 0.392547 	
1.632653 	 0.473684 	 0.464138 	
1.632653 	 0.526316 	 0.535936 	
1.632653 	 0.578947 	 0.607526 	
1.632653 	 0.631579 	 0.678342 	
1.632653 	 0.684211 	 0.747390 	
1.632653 	 0.736842 	 0.813047 	
1.632653 	 0.789474 	 0.873035 	
1.632653 	 0.842105 	 0.924594 	
1.632653 	 0.894737 	 0.964790 	
1.632653 	 0.947368 	 0.990793 	
1.632653 	 1.000000 	 1.000000 	
1.734694 	 0.000000 	 0.000000 	
1.734694 	 0.052632 	 0.009114 	
1.734694 	 0.105263 	 0.034871 	
1.734694 	 0.157895 	 0.074734 	
1.734694 	 0.210526 	 0.125965 	
1.734694 	 0.263158 	 0.185733 	
1.734694 	 0.315789 	 0.251361 	
1.734694 	 0.368421 	 0.320597 	
1.734694 	 0.421053 	 0.391790 	
1.734694 	 0.473684 	 0.463878 	
1.734694 	 0.526316 	 0.536215 	
1.734694 	 0.578947 	 0.608302 	
1.734694 	 0.631579 	 0.679490 	
1.734694 	 0.684211 	 0.748719 	
1.734694 	 0.736842 	 0.814336 	
1.734694 	 0.789474 	 0.874089 	
1.734694 	 0.842105 	 0.925302 	
1.734694 	 0.894737 	 0.965147 	
1.734694 	 0.947368 	 0.990891 	
1.734694 	 1.000000 	 1.000000 	
1.836735 	 0.000000 	 0.000000 	
1.836735 	 0.052632 	 0.009027 	
1.836735 	 0.105263 	 0.034554 	
1.836735 	 0.157895 	 0.074104 	
1.836735 	 0.210526 	 0.125025 	
1.836735 	 0.263158 	 0.184581 	
1.836735 	 0.315789 	 0.250169 	
1.836735 	 0.368421 	 0.319564 	
1.836735 	 0.421053 	 0.391095 	
1.836735 	 0.473684 	 0.463640 	
1.836735 	 0.526316 	 0.536475 	
1.836735 	 0.578947 	 0.609018 	
1.836735 	 0.631579 	 0.680543 	
1.836735 	 0.684211 	 0.749929 	
1.836735 	 0.736842 	 0.815503 	
1.836735 	 0.789474 	 0.875040 	
1.836735 	 0.842105 	 0.925940 	
1.836735 	 0.894737 	 0.965468 	
1.836735 	 0.947368 	 0.990979 	
1.836735 	 1.000000 	 1.000000 	
1.938776 	 0.000000 	 0.000000 	
1.938776 	 0.052632 	 0.008949 	
1.938776 	 0.105263 	 0.034267 	
1.938776 	 0.157895 	 0.073535 	
1.938776 	 0.210526 	 0.124176 	
1.938776 	 0.263158 	 0.183538 	
1.938776 	 0.315789 	 0.249083 	
1.938776 	 0.368421 	 0.318621 	
1.938776 	 0.421053 	 0.390459 	
1.938776 	 0.473684 	 0.463424 	
1.938776 	 0.526316 	 0.536717 	
1.938776 	 0.578947 	 0.609679 	
1.938776 	 0.631579 	 0.681510 	
1.938776 	 0.684211 	 0.751035 	
1.938776 	 0.736842 	 0.816564 	
1.938776 	 0.789474 	 0.875902 	
1.938776 	 0.842105 	 0.926517 	
1.938776 	 0.894737 	 0.965759 	
1.938776 	 0.947368 	 0.991058 	
1.938776 	 1.000000 	 1.000000 	
2.040816 	 0.000000 	 0.000000 	
2.040816 	 0.052632 	 0.008877 	
2.040816 	 0.105263 	 0.034007 	
2.040816 	 0.157895 	 0.073020 	
2.040816 	 0.210526 	 0.123406 	
2.040816 	 0.263158 	 0.182589 	
2.040816 	 0.315789 	 0.248094 	
2.040816 	 0.368421 	 0.317758 	
2.040816 	 0.421053 	 0.389876 	
2.040816 	 0.473684 	 0.463227 	
2.040816 	 0.526316 	 0.536944 	
2.040816 	 0.578947 	 0.610291 	
2.040816 	 0.631579 	 0.682400 	
2.040816 	 0.684211 	 0.752048 	
2.040816 	 0.736842 	 0.817531 	
2.040816 	 0.789474 	 0.876686 	
2.040816 	 0.842105 	 0.927041 	
2.040816 	 0.894737 	 0.966024 	
2.040816 	 0.947368 	 0.991131 	
2.040816 	 1.000000 	 1.000000 	
2.142857 	 0.000000 	 0.000000 	
2.142857 	 0.052632 	 0.008812 	
2.142857 	 0.105263 	 0.033770 	
2.142857 	 0.157895 	 0.072551 	
2.142857 	 0.210526 	 0.122707 	
2.142857 	 0.263158 	 0.181726 	
2.142857 	 0.315789 	 0.247191 	
2.142857 	 0.368421 	 0.316968 	
2.142857 	 0.421053 	 0.389342 	
2.142857 	 0.473684 	 0.463049 	
2.142857 	 0.526316 	 0.537156 	
2.142857 	 0.578947 	 0.610858 	
2.142857 	 0.631579 	 0.683221 	
2.142857 	 0.684211 	 0.752978 	
2.142857 	 0.736842 	 0.818417 	
2.142857 	 0.789474 	 0.877402 	
2.142857 	 0.842105 	 0.927520 	
2.142857 	 0.894737 	 0.966266 	
2.142857 	 0.947368 	 0.991197 	
2.142857 	 1.000000 	 1.000000 	
2.244898 	 0.000000 	 0.000000 	
2.244898 	 0.052632 	 0.008753 	
2.244898 	 0.105263 	 0.033554 	
2.244898 	 0.157895 	 0.072125 	
2.244898 	 0.210526 	 0.122070 	
2.244898 	 0.263158 	 0.180938 	
2.244898 	 0.315789 	 0.246366 	
2.244898 	 0.368421 	 0.316245 	
2.244898 	 0.421053 	 0.388854 	
2.244898 	 0.473684 	 0.462888 	
2.244898 	 0.526316 	 0.537356 	
2.244898 	 0.578947 	 0.611383 	
2.244898 	 0.631579 	 0.683978 	
2.244898 	 0.684211 	 0.753834 	
2.244898 	 0.736842 	 0.819229 	
2.244898 	 0.789474 	 0.878058 	
2.244898 	 0.842105 	 0.927958 	
2.244898 	 0.894737 	 0.966487 	
2.244898 	 0.947368 	 0.991258 	
2.244898 	 1.000000 	 1.000000 	
2.346939 	 0.000000 	 0.000000 	
2.346939 	 0.052632 	 0.008699 	
2.346939 	 0.105263 	 0.033358 	
2.346939 	 0.157895 	 0.071736 	
2.346939 	 0.210526 	 0.121488 	
2.346939 	 0.263158 	 0.180219 	
2.346939 	 0.315789 	 0.245612 	
2.346939 	 0.368421 	 0.315583 	
2.346939 	 0.421053 	 0.388407 	
2.346939 	 0.473684 	 0.462743 	
2.346939 	 0.526316 	 0.537544 	
2.346939 	 0.578947 	 0.611872 	
2.346939 	 0.631579 	 0.684679 	
2.346939 	 0.684211 	 0.754622 	
2.346939 	 0.736842 	 0.819976 	
2.346939 	 0.789474 	 0.878660 	
2.346939 	 0.842105 	 0.928360 	
2.346939 	 0.894737 	 0.966690 	
2.346939 	 0.947368 	 0.991314 	
2.346939 	 1.000000 	 1.000000 	
2.448980 	 0.000000 	 0.000000 	
2.448980 	 0.052632 	 0.008649 	
2.448980 	 0.105263 	 0.033178 	
2.448980 	 0.157895 	 0.071381 	
2.448980 	 0.210526 	 0.120957 	
2.448980 	 0.263158 	 0.179563 	
2.448980 	 0.315789 	 0.244923 	
2.448980 	 0.368421 	 0.314978 	
2.448980 	 0.421053 	 0.388000 	
2.448980 	 0.473684 	 0.462614 	
2.448980 	 0.526316 	 0.537722 	
2.448980 	 0.578947 	 0.612327 	
2.448980 	 0.631579 	 0.685327 	
2.448980 	 0.684211 	 0.755350 	
2.448980 	 0.736842 	 0.820664 	
2.448980 	 0.789474 	 0.879214 	
2.448980 	 0.842105 	 0.928730 	
2.448980 	 0.894737 	 0.966877 	
2.448980 	 0.947368 	 0.991366 	
2.448980 	 1.000000 	 1.000000 	
2.551020 	 0.000000 	 0.000000 	
2.551020 	 0.052632 	 0.008603 	
2.551020 	 0.105263 	 0.033013 	
2.551020 	 0.157895 	 0.071056 	
2.551020 	 0.210526 	 0.120472 	
2.551020 	 0.263158 	 0.178962 	
2.551020 	 0.315789 	 0.244292 	
2.551020 	 0.368421 	 0.314425 	
2.551020 	 0.421053 	 0.387628 	
2.551020 	 0.473684 	 0.462500 	
2.551020 	 0.526316 	 0.537891 	
2.551020 	 0.578947 	 0.612751 	
2.551020 	 0.631579 	 0.685929 	
2.551020 	 0.684211 	 0.756023 	
2.551020 	 0.736842 	 0.821300 	
2.551020 	 0.789474 	 0.879725 	
2.551020 	 0.842105 	 0.929072 	
2.551020 	 0.894737 	 0.967050 	
2.551020 	 0.947368 	 0.991413 	
2.551020 	 1.000000 	 1.000000 	
2.653061 	 0.000000 	 0.000000 	
2.653061 	 0.052632 	 0.008561 	
2.653061 	 0.105263 	 0.032862 	
2.653061 	 0.157895 	 0.070759 	
2.653061 	 0.210526 	 0.120028 	
2.653061 	 0.263158 	 0.178413 	
2.653061 	 0.315789 	 0.243716 	
2.653061 	 0.368421 	 0.313920 	
2.653061 	 0.421053 	 0.387291 	
2.653061 	 0.473684 	 0.462399 	
2.653061 	 0.526316 	 0.538053 	
2.653061 	 0.578947 	 0.613147 	
2.653061 	 0.631579 	 0.686489 	
2.653061 	 0.684211 	 0.756648 	
2.653061 	 0.736842 	 0.821888 	
2.653061 	 0.789474 	 0.880198 	
2.653061 	 0.842105 	 0.929387 	
2.653061 	 0.894737 	 0.967209 	
2.653061 	 0.947368 	 0.991457 	
2.653061 	 1.000000 	 1.000000 	
2.755102 	 0.000000 	 0.000000 	
2.755102 	 0.052632 	 0.008523 	
2.755102 	 0.105263 	 0.032724 	
2.755102 	 0.157895 	 0.070486 	
2.755102 	 0.210526 	 0.119623 	
2.755102 	 0.263158 	 0.177912 	
2.755102 	 0.315789 	 0.243189 	
2.755102 	 0.368421 	 0.313459 	
2.755102 	 0.421053 	 0.386985 	
2.755102 	 0.473684 	 0.462313 	
2.755102 	 0.526316 	 0.538208 	
2.755102 	 0.578947 	 0.613519 	
2.755102 	 0.631579 	 0.687010 	
2.755102 	 0.684211 	 0.757227 	
2.755102 	 0.736842 	 0.822433 	
2.755102 	 0.789474 	 0.880635 	
2.755102 	 0.842105 	 0.929679 	
2.755102 	 0.894737 	 0.967357 	
2.755102 	 0.947368 	 0.991498 	
2.755102 	 1.000000 	 1.000000 	
2.857143 	 0.000000 	 0.000000 	
2.857143 	 0.052632 	 0.008488 	
2.857143 	 0.105263 	 0.032597 	
2.857143 	 0.157895 	 0.070237 	
2.857143 	 0.210526 	 0.119251 	
2.857143 	 0.263158 	 0.177453 	
2.857143 	 0.315789 	 0.242709 	
2.857143 	 0.368421 	 0.313040 	
2.857143 	 0.421053 	 0.386709 	
2.857143 	 0.473684 	 0.462239 	
2.857143 	 0.526316 	 0.538357 	
2.857143 	 0.578947 	 0.613868 	
2.857143 	 0.631579 	 0.687497 	
2.857143 	 0.684211 	 0.757767 	
2.857143 	 0.736842 	 0.822939 	
2.857143 	 0.789474 	 0.881041 	
2.857143 	 0.842105 	 0.929949 	
2.857143 	 0.894737 	 0.967494 	
2.857143 	 0.947368 	 0.991536 	
2.857143 	 1.000000 	 1.000000 	
2.959184 	 0.000000 	 0.000000 	
2.959184 	 0.052632 	 0.008455 	
2.959184 	 0.105263 	 0.032481 	
2.959184 	 0.157895 	 0.070009 	
2.959184 	 0.210526 	 0.118912 	
2.959184 	 0.263158 	 0.177034 	
2.959184 	 0.315789 	 0.242270 	
2.959184 	 0.368421 	 0.312659 	
2.959184 	 0.421053 	 0.386460 	
2.959184 	 0.473684 	 0.462177 	
2.959184 	 0.526316 	 0.538502 	
2.959184 	 0.578947 	 0.614196 	
2.959184 	 0.631579 	 0.687951 	
2.959184 	 0.684211 	 0.758268 	
2.959184 	 0.736842 	 0.823409 	
2.959184 	 0.789474 	 0.881417 	
2.959184 	 0.842105 	 0.930200 	
2.959184 	 0.894737 	 0.967621 	
2.959184 	 0.947368 	 0.991571 	
2.959184 	 1.000000 	 1.000000 	
3.061225 	 0.000000 	 0.000000 	
3.061225 	 0.052632 	 0.008426 	
3.061225 	 0.105263 	 0.032374 	
3.061225 	 0.157895 	 0.069800 	
3.061225 	 0.210526 	 0.118601 	
3.061225 	 0.263158 	 0.176651 	
3.061225 	 0.315789 	 0.241871 	
3.061225 	 0.368421 	 0.312313 	
3.061225 	 0.421053 	 0.386237 	
3.061225 	 0.473684 	 0.462127 	
3.061225 	 0.526316 	 0.538642 	
3.061225 	 0.578947 	 0.614506 	
3.061225 	 0.631579 	 0.688376 	
3.061225 	 0.684211 	 0.758736 	
3.061225 	 0.736842 	 0.823846 	
3.061225 	 0.789474 	 0.881767 	
3.061225 	 0.842105 	 0.930433 	
3.061225 	 0.894737 	 0.967739 	
3.061225 	 0.947368 	 0.991603 	
3.061225 	 1.000000 	 1.000000 	
3.163265 	 0.000000 	 0.000000 	
3.163265 	 0.052632 	 0.008398 	
3.163265 	 0.105263 	 0.032276 	
3.163265 	 0.157895 	 0.069608 	
3.163265 	 0.210526 	 0.118316 	
3.163265 	 0.263158 	 0.176301 	
3.163265 	 0.315789 	 0.241506 	
3.163265 	 0.368421 	 0.311999 	
3.163265 	 0.421053 	 0.386038 	
3.163265 	 0.473684 	 0.462088 	
3.163265 	 0.526316 	 0.538778 	
3.163265 	 0.578947 	 0.614797 	
3.163265 	 0.631579 	 0.688774 	
3.163265 	 0.684211 	 0.759172 	
3.163265 	 0.736842 	 0.824252 	
3.163265 	 0.789474 	 0.882091 	
3.163265 	 0.842105 	 0.930649 	
3.163265 	 0.894737 	 0.967848 	
3.163265 	 0.947368 	 0.991633 	
3.163265 	 1.000000 	 1.000000 	
3.265306 	 0.000000 	 0.000000 	
3.265306 	 0.052632 	 0.008373 	
3.265306 	 0.105263 	 0.032186 	
3.265306 	 0.157895 	 0.069432 	
3.265306 	 0.210526 	 0.118055 	
3.265306 	 0.263158 	 0.175981 	
3.265306 	 0.315789 	 0.241174 	
3.265306 	 0.368421 	 0.311714 	
3.265306 	 0.421053 	 0.385859 	
3.265306 	 0.473684 	 0.462057 	
3.265306 	 0.526316 	 0.538909 	
3.265306 	 0.578947 	 0.615072 	
3.265306 	 0.631579 	 0.689145 	
3.265306 	 0.684211 	 0.759577 	
3.265306 	 0.736842 	 0.824629 	
3.265306 	 0.789474 	 0.882392 	
3.265306 	 0.842105 	 0.930849 	
3.265306 	 0.894737 	 0.967949 	
3.265306 	 0.947368 	 0.991661 	
3.265306 	 1.000000 	 1.000000 	
3.367347 	 0.000000 	 0.000000 	
3.367347 	 0.052632 	 0.008350 	
3.367347 	 0.105263 	 0.032103 	
3.367347 	 0.157895 	 0.069270 	
3.367347 	 0.210526 	 0.117816 	
3.367347 	 0.263158 	 0.175688 	
